id_via,id_soc,p5_3,n_via,p5_6,p5_7_6,p5_7_7,dto_origen,p5_9_1,p5_9_2,p5_10_1,p5_10_2,p5_11a,p5_12_6,p5_12_7,dto_dest,p5_13,p5_14_01,p5_15_01,p5_14_02,p5_15_02,p5_14_03,p5_15_03,p5_14_04,p5_15_04,p5_14_05,p5_15_05,p5_14_06,p5_15_06,p5_14_07,p5_15_07,p5_14_08,p5_15_08,p5_14_09,p5_15_09,p5_14_10,p5_15_10,p5_14_11,p5_15_11,p5_14_12,p5_15_12,p5_14_13,p5_15_13,p5_14_14,p5_15_14,p5_14_15,p5_15_15,p5_14_16,p5_15_16,p5_14_17,p5_15_17,p5_14_18,p5_15_18,p5_14_19,p5_15_19,p5_14_20,p5_15_20,p5_18,p5_19,p5_20,p5_21_1,p5_21_2,p5_22,p5_23,p5_24,p5_25,p5_26,p5_27_1,p5_27_2,p5_27_3,p5_27_4,p5_27_5,p5_27_6,p5_27_7,p5_27_8,estrato,factor,upm_dis,est_dis,tloc,sexo,edad
4007,1666,1,01,01,015,09,002,08,00,08,15,10,015,09,008,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,02,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4008,1666,1,02,10,015,09,008,11,00,11,25,02,015,09,002,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,05,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4008,1666,1,02,10,015,09,008,11,00,11,25,02,015,09,002,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,05,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4009,1666,1,03,02,015,09,002,18,00,18,20,03,015,09,002,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,03,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4009,1666,1,03,02,015,09,002,18,00,18,20,03,015,09,002,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,03,00,2,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4010,1666,1,04,03,015,09,002,21,00,21,10,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4010,1666,1,04,03,015,09,002,21,00,21,10,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,103,00120,0050,1,2,21
4024,1670,1,01,01,015,09,002,10,00,10,20,09,016,09,016,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,04,00,1,0030,1,1,00,,,,,,,,,3,230,00121,0040,1,2,65
4024,1670,1,01,01,015,09,002,10,00,10,20,09,016,09,016,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,04,00,1,0030,1,1,00,,,,,,,,,3,230,00121,0040,1,2,65
4025,1670,1,02,09,016,09,016,14,00,14,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,2,65
4025,1670,1,02,09,016,09,016,14,00,14,20,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,2,65
4027,1671,1,01,01,015,09,002,08,00,08,30,05,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,12,00,2,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4027,1671,1,01,01,015,09,002,08,00,08,30,05,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,12,00,2,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4028,1671,1,02,05,015,09,001,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4028,1671,1,02,05,015,09,001,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4029,1671,2,01,01,015,09,002,08,00,08,30,05,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,12,00,2,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4029,1671,2,01,01,015,09,002,08,00,08,30,05,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,2,12,00,2,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4030,1671,2,02,05,015,09,001,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
4030,1671,2,02,05,015,09,001,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,230,00121,0040,1,1,40
1780,788,1,01,01,015,09,001,07,00,07,15,03,017,09,006,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,06,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1780,788,1,01,01,015,09,001,07,00,07,15,03,017,09,006,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,06,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1781,788,1,02,03,017,09,006,14,20,14,30,07,010,09,055,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,05,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1781,788,1,02,03,017,09,006,14,20,14,30,07,010,09,055,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,05,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1782,788,2,01,01,015,09,001,07,00,07,25,03,017,09,006,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,06,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1782,788,2,01,01,015,09,001,07,00,07,25,03,017,09,006,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,3,06,30,2,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1783,788,2,02,03,017,09,006,14,00,14,30,01,015,09,001,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
1783,788,2,02,03,017,09,006,14,00,14,30,01,015,09,001,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,66,00058,0020,1,1,49
2089,936,2,01,01,015,09,002,12,00,12,15,05,015,09,002,04,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,99,99,1,0005,1,1,00,,,,,,,,,4,52,00066,0050,1,2,33
2089,936,2,01,01,015,09,002,12,00,12,15,05,015,09,002,04,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,99,99,1,0005,1,1,00,,,,,,,,,4,52,00066,0050,1,2,33
2090,936,2,02,05,015,09,002,13,30,13,40,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,52,00066,0050,1,2,33
2090,936,2,02,05,015,09,002,13,30,13,40,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,52,00066,0050,1,2,33
2104,946,1,01,01,015,09,002,10,00,10,30,02,015,09,008,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,1,9999,9,1,00,,,,,,,,,4,52,00066,0050,1,1,24
2104,946,1,01,01,015,09,002,10,00,10,30,02,015,09,008,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,1,9999,9,1,00,,,,,,,,,4,52,00066,0050,1,1,24
2105,946,1,02,02,015,09,008,14,00,14,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,52,00066,0050,1,1,24
2105,946,1,02,02,015,09,008,14,00,14,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,52,00066,0050,1,1,24
2106,947,1,01,01,015,09,002,08,40,09,10,05,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,2,,,1,00,,,,,,,,,4,52,00066,0050,1,2,22
2106,947,1,01,01,015,09,002,08,40,09,10,05,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,2,,,1,00,,,,,,,,,4,52,00066,0050,1,2,22
2107,947,1,02,05,016,09,016,14,30,15,00,02,015,09,008,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,1,9999,9,1,00,,,,,,,,,4,52,00066,0050,1,2,22
2107,947,1,02,05,016,09,016,14,30,15,00,02,015,09,008,03,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,1,9999,9,1,00,,,,,,,,,4,52,00066,0050,1,2,22
2108,947,1,03,02,015,09,008,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,52,00066,0050,1,2,22
2108,947,1,03,02,015,09,008,20,00,20,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,4,52,00066,0050,1,2,22
2109,948,1,01,01,015,09,002,08,00,08,30,03,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,2,,,1,00,,,,,,,,,3,151,00067,0040,1,1,50
2109,948,1,01,01,015,09,002,08,00,08,30,03,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,2,,,1,00,,,,,,,,,3,151,00067,0040,1,1,50
2110,948,1,02,03,016,09,016,19,00,19,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,99,99,1,0600,5,1,00,,,,,,,,,3,151,00067,0040,1,1,50
2110,948,1,02,03,016,09,016,19,00,19,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,1,99,99,1,0600,5,1,00,,,,,,,,,3,151,00067,0040,1,1,50
2186,984,1,01,01,015,09,002,07,00,07,20,02,005,09,023,06,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,3,00,03,2,,,1,00,,,,,,,,,3,193,00069,0040,1,2,43
2186,984,1,01,01,015,09,002,07,00,07,20,02,005,09,023,06,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,3,00,03,2,,,1,00,,,,,,,,,3,193,00069,0040,1,2,43
2187,984,1,02,02,005,09,023,07,23,07,45,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,3,99,99,2,,,1,00,,,,,,,,,3,193,00069,0040,1,2,43
2187,984,1,02,02,005,09,023,07,23,07,45,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,3,99,99,2,,,1,00,,,,,,,,,3,193,00069,0040,1,2,43
2266,1015,1,01,01,015,09,002,07,25,07,50,02,015,09,007,06,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,04,3,00,05,2,,,1,00,,,,,,,,,3,109,00071,0040,1,1,30
2266,1015,1,01,01,015,09,002,07,25,07,50,02,015,09,007,06,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,04,3,00,05,2,,,1,00,,,,,,,,,3,109,00071,0040,1,1,30
2267,1015,1,02,02,015,09,007,07,55,08,25,03,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,2,,,1,00,,,,,,,,,3,109,00071,0040,1,1,30
2267,1015,1,02,02,015,09,007,07,55,08,25,03,015,09,001,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,99,99,2,,,1,00,,,,,,,,,3,109,00071,0040,1,1,30
2268,1015,1,03,03,015,09,001,18,00,18,25,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,109,00071,0040,1,1,30
2268,1015,1,03,03,015,09,001,18,00,18,25,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,109,00071,0040,1,1,30
2338,1042,2,01,01,015,09,002,06,00,08,30,06,999,21,888,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,3,11,00,2,,,1,00,,,,,,,,,3,109,00071,0040,1,1,28
2338,1042,2,01,01,015,09,002,06,00,08,30,06,999,21,888,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,3,11,00,2,,,1,00,,,,,,,,,3,109,00071,0040,1,1,28
2339,1042,2,02,06,999,21,888,20,00,22,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,4,,,,,,1,00,,,,,,,,,3,109,00071,0040,1,1,28
2339,1042,2,02,06,999,21,888,20,00,22,30,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,4,,,,,,1,00,,,,,,,,,3,109,00071,0040,1,1,28
2340,1043,1,01,01,015,09,002,06,00,07,30,03,010,09,051,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,11,30,2,,,1,00,,,,,,,,,3,109,00071,0040,1,2,24
2340,1043,1,01,01,015,09,002,06,00,07,30,03,010,09,051,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,11,30,2,,,1,00,,,,,,,,,3,109,00071,0040,1,2,24
2341,1043,1,02,03,010,09,051,19,00,21,00,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,109,00071,0040,1,2,24
2341,1043,1,02,03,010,09,051,19,00,21,00,01,015,09,002,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,109,00071,0040,1,2,24
5659,2247,2,01,01,015,09,003,18,30,19,00,06,017,09,005,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,1,05,00,1,0040,2,1,00,,,,,,,,,3,164,00164,0070,1,1,63
5659,2247,2,01,01,015,09,003,18,30,19,00,06,017,09,005,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,1,05,00,1,0040,2,1,00,,,,,,,,,3,164,00164,0070,1,1,63
5660,2247,2,02,06,017,09,005,23,20,23,55,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,164,00164,0070,1,1,63
5660,2247,2,02,06,017,09,005,23,20,23,55,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,4,,,,,,1,00,,,,,,,,,3,164,00164,0070,1,1,63
5680,2251,2,01,01,015,09,003,05,00,06,00,03,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,01,2,08,20,2,,,1,00,,,,,,,,,3,170,00165,0070,1,1,41
5680,2251,2,01,01,015,09,003,05,00,06,00,03,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,01,2,08,20,2,,,1,00,,,,,,,,,3,170,00165,0070,1,1,41
5681,2251,2,02,03,016,09,016,15,30,16,40,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,170,00165,0070,1,1,41
5681,2251,2,02,03,016,09,016,15,30,16,40,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,1,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,170,00165,0070,1,1,41
4881,1955,1,01,01,015,09,003,10,00,10,30,07,015,09,002,06,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,04,00,2,,,1,00,,,,,,,,,3,169,00143,0070,1,2,62
4881,1955,1,01,01,015,09,003,10,00,10,30,07,015,09,002,06,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,04,00,2,,,1,00,,,,,,,,,3,169,00143,0070,1,2,62
4882,1955,1,02,07,015,09,002,14,00,14,30,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,01,2,2,1,2,2,2,2,2,3,169,00143,0070,1,2,62
4882,1955,1,02,07,015,09,002,14,00,14,30,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,01,2,2,1,2,2,2,2,2,3,169,00143,0070,1,2,62
4883,1955,2,01,01,015,09,003,09,00,09,30,07,015,09,002,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,3,08,00,2,,,1,00,,,,,,,,,3,169,00143,0070,1,2,62
4883,1955,2,01,01,015,09,003,09,00,09,30,07,015,09,002,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,02,3,08,00,2,,,1,00,,,,,,,,,3,169,00143,0070,1,2,62
4913,1964,1,01,01,015,09,003,06,00,09,00,03,003,09,046,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,3,10,00,1,0020,2,1,02,1,2,2,2,2,2,2,2,3,144,00144,0070,1,1,55
4913,1964,1,01,01,015,09,003,06,00,09,00,03,003,09,046,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,3,10,00,1,0020,2,1,02,1,2,2,2,2,2,2,2,3,144,00144,0070,1,1,55
4914,1964,1,02,03,003,09,046,19,00,20,00,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,144,00144,0070,1,1,55
4914,1964,1,02,03,003,09,046,19,00,20,00,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,144,00144,0070,1,1,55
4919,1965,2,01,01,015,09,003,13,00,13,40,05,002,09,020,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,2,05,00,1,0010,1,1,02,1,1,2,2,2,2,2,2,3,144,00144,0070,1,2,50
4919,1965,2,01,01,015,09,003,13,00,13,40,05,002,09,020,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,2,05,00,1,0010,1,1,02,1,1,2,2,2,2,2,2,3,144,00144,0070,1,2,50
4920,1965,2,02,05,002,09,020,18,00,19,00,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,4,,,,,,1,01,1,2,2,2,2,2,2,2,3,144,00144,0070,1,2,50
4920,1965,2,02,05,002,09,020,18,00,19,00,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,03,4,,,,,,1,01,1,2,2,2,2,2,2,2,3,144,00144,0070,1,2,50
5184,2075,1,03,01,015,09,003,15,00,17,30,07,999,09,999,10,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,99,99,2,,,1,00,,,,,,,,,3,154,00152,0070,1,1,62
5184,2075,1,03,01,015,09,003,15,00,17,30,07,999,09,999,10,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,99,99,2,,,1,00,,,,,,,,,3,154,00152,0070,1,1,62
5185,2075,2,01,07,999,09,888,08,00,10,00,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,154,00152,0070,1,1,62
5185,2075,2,01,07,999,09,888,08,00,10,00,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,3,154,00152,0070,1,1,62
6275,2458,2,01,01,015,09,003,08,00,08,58,07,033,15,151,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,11,30,2,,,1,00,,,,,,,,,2,188,00181,0060,1,1,40
6275,2458,2,01,01,015,09,003,08,00,08,58,07,033,15,151,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,11,30,2,,,1,00,,,,,,,,,2,188,00181,0060,1,1,40
6276,2458,2,02,07,033,15,151,18,40,19,37,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,2,188,00181,0060,1,1,40
6276,2458,2,02,07,033,15,151,18,40,19,37,01,015,09,003,01,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,4,,,,,,1,00,,,,,,,,,2,188,00181,0060,1,1,40
4178,1712,2,01,01,015,09,002,12,00,15,00,07,014,22,888,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,99,99,2,,,1,00,,,,,,,,,3,217,00126,0040,1,1,40
4178,1712,2,01,01,015,09,002,12,00,15,00,07,014,22,888,05,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,3,99,99,2,,,1,00,,,,,,,,,3,217,00126,0040,1,1,40
4287,1753,1,01,01,015,09,002,07,00,07,30,03,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,09,30,2,,,1,00,,,,,,,,,3,71,00128,0040,1,2,32
4287,1753,1,01,01,015,09,002,07,00,07,30,03,016,09,016,02,1,1,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,01,2,09,30,2,,,1,00,,,,,,,,,3,71,00128,0040,1,2,32
